SolSuspensaoTotais,NitrogenioTotal,Clorofila,SolTotais,DBO,FosforoTotal,Nitratos,SolDissolvidosTotais,NitrogenioAmoniacal,Turbidez,Delta T,OD,TempAr,TempAmostra,pH,Município,Primavera,Inverno,Outono,Verao,Classe,Nome do manancial superficial,Date_x,Categoria do manancial superficial,Unidade,Resultado,UF,Região Geográfica,Outlier
50.0,1.0,1.7899999618530271,100.0,2.0,0.0199999995529651,0.0199999995529651,100.0,0.4000000059604645,7.5,-2.6000003814697266,5.039999961853027,22.0,24.600000381469727,7.090000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2018-09-10,rio,Cylindrospermopsis sp.,15000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,96.0,2.0,0.0199999995529651,0.0199999995529651,72.0,0.4000000059604645,1.2999999523162842,-1.3999996185302805,6.360000133514404,27.0,28.39999961853028,4.199999809265137,CABACEIRAS DO PARAGUACU,0,0,1,0,0,RIO PARAGUACU,2018-03-20,rio,Cylindrospermopsis sp.,16200.0,BA,NORDESTE,1
184.0,1.0,2.549999952316284,318.0,3.0,0.2199999988079071,0.1400000005960464,126.0,0.4000000059604645,210.0,-1.0,5.539999961853027,30.0,31.0,7.0,CABACEIRAS DO PARAGUACU,0,0,1,0,0,RIO PARAGUACU,2018-03-20,rio,Cylindrospermopsis sp.,16200.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,70.0,2.0,0.0199999995529651,0.0199999995529651,66.0,0.4000000059604645,2.5999999046325684,-1.2000007629394531,7.449999809265137,27.0,28.200000762939453,4.21999979019165,CABACEIRAS DO PARAGUACU,0,0,1,0,0,RIO PARAGUACU,2018-03-20,rio,Cylindrospermopsis sp.,16200.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,92.0,2.0,0.0299999993294477,0.0199999995529651,80.0,0.4000000059604645,15.0,-1.0,6.380000114440918,29.0,30.0,7.699999809265137,CABACEIRAS DO PARAGUACU,0,0,1,0,0,RIO PARAGUACU,2018-03-20,rio,Cylindrospermopsis sp.,16200.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,105.0,2.0,0.0199999995529651,0.0199999995529651,86.0,0.4000000059604645,2.0999999046325684,-2.0,7.25,29.0,31.0,7.360000133514404,CABACEIRAS DO PARAGUACU,0,0,1,0,0,RIO PARAGUACU,2018-03-20,rio,Cylindrospermopsis sp.,16200.0,BA,NORDESTE,1
50.0,1.0,13.800000190734863,220.0,2.0,0.0799999982118606,0.0199999995529651,172.0,0.4000000059604645,5.400000095367432,1.7999992370605469,7.820000171661377,28.0,26.200000762939453,7.440000057220459,MURITIBA,0,1,0,0,0,RIO PARAGUACU,2018-07-24,rio,Cylindrospermopsis sp.,5920.0,BA,NORDESTE,1
86.0,1.0,106.0,662.0,4.0,0.2199999988079071,0.0599999986588954,544.0,0.4000000059604645,32.0,1.7000007629394531,10.5,29.0,27.299999237060547,8.5600004196167,MURITIBA,0,1,0,0,0,RIO PARAGUACU,2018-07-24,rio,Cylindrospermopsis sp.,5920.0,BA,NORDESTE,1
50.0,1.0,13.800000190734863,220.0,2.0,0.0799999982118606,0.0199999995529651,172.0,0.4000000059604645,5.400000095367432,1.7999992370605469,7.820000171661377,28.0,26.200000762939453,7.440000057220459,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2018-07-24,rio,Cylindrospermopsis sp.,7000.0,BA,NORDESTE,1
86.0,1.0,106.0,662.0,4.0,0.2199999988079071,0.0599999986588954,544.0,0.4000000059604645,32.0,1.7000007629394531,10.5,29.0,27.299999237060547,8.5600004196167,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2018-07-24,rio,Cylindrospermopsis sp.,7000.0,BA,NORDESTE,1
50.0,1.0,1.7400000095367432,50.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.2999999523162842,-1.3999996185302805,4.690000057220459,19.0,20.39999961853028,6.210000038146973,SANTO ESTEVAO,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,1350.0,BA,NORDESTE,1
50.0,1.0,0.9800000190734864,50.0,2.0,0.0299999993294477,0.1700000017881393,50.0,0.4000000059604645,3.200000047683716,2.799999237060547,7.159999847412109,26.0,23.200000762939453,5.590000152587891,SANTO ESTEVAO,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,1350.0,BA,NORDESTE,1
50.0,1.0,2.450000047683716,88.0,3.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.0,-1.8999996185302805,6.21999979019165,29.0,30.89999961853028,4.199999809265137,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,18900.0,BA,NORDESTE,1
50.0,1.0,1.690000057220459,90.0,3.0,0.0199999995529651,0.0199999995529651,66.0,0.4000000059604645,1.7999999523162842,0.7999992370605469,6.269999980926514,29.0,28.200000762939453,6.489999771118164,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,18900.0,BA,NORDESTE,1
50.0,1.0,1.9700000286102293,102.0,3.0,0.0199999995529651,0.0199999995529651,92.0,0.4000000059604645,2.5,-1.0999984741210938,7.309999942779541,31.0,32.099998474121094,6.889999866485596,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,18900.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,50.0,3.0,0.0199999995529651,0.0599999986588954,50.0,0.4000000059604645,2.299999952316284,2.5,6.769999980926514,32.0,29.5,4.510000228881836,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,18900.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,110.0,3.0,0.0199999995529651,0.0199999995529651,108.0,0.4000000059604645,3.5999999046325684,0.10000038146971946,7.070000171661377,29.0,28.89999961853028,6.739999771118164,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,18900.0,BA,NORDESTE,1
50.0,1.0,2.8299999237060547,84.0,3.0,0.0199999995529651,0.0199999995529651,76.0,0.4000000059604645,4.0,-2.1000003814697266,4.480000019073486,25.0,27.100000381469727,6.46999979019165,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,18900.0,BA,NORDESTE,1
50.0,1.0,3.640000104904175,92.0,3.0,0.0399999991059303,0.0299999993294477,74.0,0.4000000059604645,3.400000095367432,0.8999996185302734,6.739999771118164,28.0,27.100000381469727,7.0,MURITIBA,0,1,0,0,0,RIO PARAGUACU,2019-09-18,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.450000047683716,88.0,3.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.0,-1.8999996185302805,6.21999979019165,29.0,30.89999961853028,4.199999809265137,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.690000057220459,90.0,3.0,0.0199999995529651,0.0199999995529651,66.0,0.4000000059604645,1.7999999523162842,0.7999992370605469,6.269999980926514,29.0,28.200000762939453,6.489999771118164,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.9700000286102293,102.0,3.0,0.0199999995529651,0.0199999995529651,92.0,0.4000000059604645,2.5,-1.0999984741210938,7.309999942779541,31.0,32.099998474121094,6.889999866485596,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,50.0,3.0,0.0199999995529651,0.0599999986588954,50.0,0.4000000059604645,2.299999952316284,2.5,6.769999980926514,32.0,29.5,4.510000228881836,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,110.0,3.0,0.0199999995529651,0.0199999995529651,108.0,0.4000000059604645,3.5999999046325684,0.10000038146971946,7.070000171661377,29.0,28.89999961853028,6.739999771118164,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.8299999237060547,84.0,3.0,0.0199999995529651,0.0199999995529651,76.0,0.4000000059604645,4.0,-2.1000003814697266,4.480000019073486,25.0,27.100000381469727,6.46999979019165,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2019-11-13,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,3.319999933242798,78.0,3.0,0.0199999995529651,0.0199999995529651,68.0,0.5,6.800000190734863,5.5,3.25,32.0,26.5,7.239999771118164,CONCEICAO DA FEIRA,0,0,0,1,0,RIO PARAGUACU,2020-02-19,rio,Cylindrospermopsis sp.,12602.0,BA,NORDESTE,1
50.0,1.0,2.119999885559082,114.0,3.0,0.0199999995529651,0.0199999995529651,88.0,0.5,12.300000190734863,-0.20000076293945312,7.389999866485596,32.0,32.20000076293945,6.929999828338623,CONCEICAO DA FEIRA,0,0,0,1,0,RIO PARAGUACU,2020-02-19,rio,Cylindrospermopsis sp.,12602.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,84.0,2.0,0.0199999995529651,0.1000000014901161,74.0,0.4000000059604645,3.299999952316284,1.1000003814697195,5.760000228881836,27.0,25.89999961853028,7.400000095367432,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,8250.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,156.0,2.0,0.0199999995529651,0.0299999993294477,150.0,0.4000000059604645,1.7999999523162842,-0.6000003814697266,8.550000190734863,29.0,29.600000381469727,6.639999866485596,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,8250.0,BA,NORDESTE,1
50.0,1.0,1.0399999618530271,100.0,2.0,0.0199999995529651,0.0900000035762786,82.0,0.4000000059604645,2.700000047683716,1.1000003814697195,6.679999828338623,28.0,26.89999961853028,7.590000152587891,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,8250.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,100.0,2.0,0.0199999995529651,0.0199999995529651,100.0,0.4000000059604645,7.5,-2.6000003814697266,5.039999961853027,22.0,24.600000381469727,7.090000152587891,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,8250.0,BA,NORDESTE,1
50.0,1.0,7.800000190734863,86.0,2.0,0.0399999991059303,0.0700000002980232,71.0,0.699999988079071,4.900000095367432,1.2999992370605469,6.730000019073486,27.0,25.700000762939453,8.84000015258789,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2018-09-18,rio,Cylindrospermopsis sp.,12200.0,BA,NORDESTE,1
50.0,1.0,3.319999933242798,78.0,3.0,0.0199999995529651,0.0199999995529651,68.0,0.5,6.800000190734863,5.5,3.25,32.0,26.5,7.239999771118164,ANTONIO CARDOSO,0,0,0,1,0,RIO PARAGUACU,2020-02-20,rio,Cylindrospermopsis sp.,13443.0,BA,NORDESTE,1
50.0,1.0,2.119999885559082,114.0,3.0,0.0199999995529651,0.0199999995529651,88.0,0.5,12.300000190734863,-0.20000076293945312,7.389999866485596,32.0,32.20000076293945,6.929999828338623,ANTONIO CARDOSO,0,0,0,1,0,RIO PARAGUACU,2020-02-20,rio,Cylindrospermopsis sp.,13443.0,BA,NORDESTE,1
50.0,1.0,19.799999237060547,192.0,2.0,0.0900000035762786,0.0199999995529651,176.0,0.4000000059604645,5.699999809265137,1.6000003814697195,8.579999923706055,29.0,27.39999961853028,8.479999542236328,CABACEIRAS DO PARAGUACU,1,0,0,0,0,RIO PARAGUACU,2018-10-18,rio,Cylindrospermopsis sp.,11060.0,BA,NORDESTE,1
50.0,1.0,13.100000381469728,80.0,6.0,0.0299999993294477,0.0199999995529651,68.0,0.4000000059604645,2.400000095367432,-0.7000007629394531,6.260000228881836,28.0,28.700000762939453,6.590000152587891,RAFAEL JAMBEIRO,1,0,0,0,0,RIO PARAGUACU,2019-11-20,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,5.099999904632568,90.0,3.0,0.0199999995529651,0.0199999995529651,80.0,0.4000000059604645,4.900000095367432,-0.39999961853028054,6.460000038146973,25.0,25.39999961853028,4.170000076293945,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,13300.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,82.0,3.0,0.0199999995529651,0.0199999995529651,82.0,0.4000000059604645,3.5999999046325684,5.299999237060547,7.130000114440918,28.0,22.700000762939453,7.0,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,13300.0,BA,NORDESTE,1
50.0,1.0,2.5,114.0,3.0,0.0199999995529651,0.0199999995529651,112.0,0.4000000059604645,3.0,-0.8999996185302805,7.21999979019165,27.0,27.89999961853028,7.710000038146973,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,13300.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,50.0,3.0,0.0199999995529651,0.050000000745058,50.0,0.4000000059604645,3.5,1.5,7.429999828338623,25.0,23.5,4.099999904632568,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,13300.0,BA,NORDESTE,1
50.0,1.0,1.4600000381469729,129.0,3.0,0.0199999995529651,0.0199999995529651,52.0,0.4000000059604645,4.5,1.2999992370605469,7.119999885559082,29.0,27.700000762939453,7.0,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,13300.0,BA,NORDESTE,1
50.0,1.0,0.7599999904632568,90.0,3.0,0.0199999995529651,0.0199999995529651,90.0,0.4000000059604645,5.900000095367432,-1.2000007629394531,6.619999885559082,24.0,25.200000762939453,7.090000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,13300.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,60.0,3.0,0.0199999995529651,0.0199999995529651,60.0,0.4000000059604645,2.0999999046325684,-0.7999992370605469,6.650000095367432,24.0,24.799999237060547,5.670000076293945,CANDEIAS,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,3000.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,62.0,3.0,0.0199999995529651,0.0399999991059303,58.0,0.4000000059604645,1.399999976158142,3.1000003814697195,7.429999828338623,28.0,24.89999961853028,5.489999771118164,CANDEIAS,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,3000.0,BA,NORDESTE,1
50.0,1.0,1.4199999570846558,84.0,3.0,0.0199999995529651,0.0199999995529651,78.0,0.4000000059604645,5.199999809265137,-4.600000381469727,6.25,23.0,27.600000381469727,7.360000133514404,CANDEIAS,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,3000.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,128.0,3.0,0.0199999995529651,0.0199999995529651,98.0,0.4000000059604645,3.0,-0.7999992370605469,7.679999828338623,27.0,27.799999237060547,6.46999979019165,CANDEIAS,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,3000.0,BA,NORDESTE,1
50.0,1.0,0.7599999904632568,94.0,3.0,0.0199999995529651,0.0199999995529651,86.0,0.4000000059604645,2.400000095367432,-1.2999992370605469,6.550000190734863,26.0,27.299999237060547,7.239999771118164,CANDEIAS,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,3000.0,BA,NORDESTE,1
50.0,1.0,1.850000023841858,132.0,3.0,0.0199999995529651,0.0199999995529651,104.0,0.4000000059604645,14.0,-4.799999237060547,6.349999904632568,21.0,25.799999237060547,7.239999771118164,CANDEIAS,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,3000.0,BA,NORDESTE,1
50.0,1.0,0.6499999761581421,122.0,3.0,0.0299999993294477,0.0199999995529651,104.0,0.6000000238418579,8.0,-2.0,5.650000095367432,27.0,29.0,8.239999771118164,ANTONIO CARDOSO,1,0,0,0,0,RIO PARAGUACU,2020-11-25,rio,Cylindrospermopsis sp.,15123.0,BA,NORDESTE,1
50.0,1.0,2.450000047683716,120.0,3.0,0.0299999993294477,0.0199999995529651,56.0,0.5,6.099999904632568,-0.8999996185302805,4.820000171661377,27.0,27.89999961853028,8.890000343322754,ANTONIO CARDOSO,1,0,0,0,0,RIO PARAGUACU,2020-11-25,rio,Cylindrospermopsis sp.,15123.0,BA,NORDESTE,1
50.0,1.0,0.9800000190734864,70.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.600000023841858,-2.299999237060547,5.309999942779541,18.0,20.299999237060547,4.039999961853027,CONCEICAO DA FEIRA,0,0,1,0,0,RIO PARAGUACU,2018-06-14,rio,Cylindrospermopsis sp.,840.0,BA,NORDESTE,1
50.0,1.0,1.0299999713897705,50.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,5.400000095367432,-1.2999992370605469,6.050000190734863,20.0,21.299999237060547,4.210000038146973,CONCEICAO DA FEIRA,0,0,1,0,0,RIO PARAGUACU,2018-06-14,rio,Cylindrospermopsis sp.,840.0,BA,NORDESTE,1
50.0,1.0,1.659999966621399,85.0,2.0,0.0199999995529651,0.0700000002980232,76.0,0.4000000059604645,6.099999904632568,-2.0,6.239999771118164,29.0,31.0,6.900000095367432,IACU,0,0,1,0,0,RIO PARAGUACU,2018-03-28,rio,Cylindrospermopsis sp.,2400.0,BA,NORDESTE,1
50.0,1.0,7.800000190734863,86.0,2.0,0.0399999991059303,0.0700000002980232,71.0,0.699999988079071,4.900000095367432,1.2999992370605469,6.730000019073486,27.0,25.700000762939453,8.84000015258789,MURITIBA,0,1,0,0,0,RIO PARAGUACU,2018-09-18,rio,Cylindrospermopsis sp.,960.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,62.0,11.0,0.0199999995529651,0.0199999995529651,54.0,0.4000000059604645,3.0999999046325684,0.7999992370605469,6.880000114440918,27.0,26.200000762939453,7.920000076293945,CONCEICAO DA FEIRA,0,0,1,0,0,RIO PARAGUACU,2019-06-18,rio,Cylindrospermopsis sp.,1260.0,BA,NORDESTE,1
50.0,1.0,7.659999847412109,218.0,3.0,0.1000000014901161,0.2000000029802322,174.0,0.4000000059604645,7.199999809265137,5.200000762939453,6.920000076293945,34.0,28.799999237060547,7.46999979019165,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-07-11,rio,Cylindrospermopsis sp.,14400.0,BA,NORDESTE,1
50.0,1.0,4.78000020980835,208.0,3.0,0.1099999994039535,0.1599999964237213,172.0,0.4000000059604645,7.699999809265137,5.899999618530273,6.46999979019165,33.0,27.100000381469727,7.25,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-07-11,rio,Cylindrospermopsis sp.,14400.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,60.0,3.0,0.0199999995529651,0.0199999995529651,60.0,0.4000000059604645,2.0999999046325684,-0.7999992370605469,6.650000095367432,24.0,24.799999237060547,5.670000076293945,ANTONIO CARDOSO,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,2205.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,62.0,3.0,0.0199999995529651,0.0399999991059303,58.0,0.4000000059604645,1.399999976158142,3.1000003814697195,7.429999828338623,28.0,24.89999961853028,5.489999771118164,ANTONIO CARDOSO,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,2205.0,BA,NORDESTE,1
50.0,1.0,1.4199999570846558,84.0,3.0,0.0199999995529651,0.0199999995529651,78.0,0.4000000059604645,5.199999809265137,-4.600000381469727,6.25,23.0,27.600000381469727,7.360000133514404,ANTONIO CARDOSO,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,2205.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,128.0,3.0,0.0199999995529651,0.0199999995529651,98.0,0.4000000059604645,3.0,-0.7999992370605469,7.679999828338623,27.0,27.799999237060547,6.46999979019165,ANTONIO CARDOSO,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,2205.0,BA,NORDESTE,1
50.0,1.0,0.7599999904632568,94.0,3.0,0.0199999995529651,0.0199999995529651,86.0,0.4000000059604645,2.400000095367432,-1.2999992370605469,6.550000190734863,26.0,27.299999237060547,7.239999771118164,ANTONIO CARDOSO,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,2205.0,BA,NORDESTE,1
50.0,1.0,1.850000023841858,132.0,3.0,0.0199999995529651,0.0199999995529651,104.0,0.4000000059604645,14.0,-4.799999237060547,6.349999904632568,21.0,25.799999237060547,7.239999771118164,ANTONIO CARDOSO,0,0,1,0,0,RIO PARAGUACU,2019-06-13,rio,Cylindrospermopsis sp.,2205.0,BA,NORDESTE,1
50.0,1.0,3.640000104904175,92.0,3.0,0.0399999991059303,0.0299999993294477,74.0,0.4000000059604645,3.400000095367432,0.8999996185302734,6.739999771118164,28.0,27.100000381469727,7.0,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-19,rio,Cylindrospermopsis sp.,9000.0,BA,NORDESTE,1
50.0,1.0,12.5,238.0,2.0,0.0199999995529651,0.0199999995529651,170.0,0.4000000059604645,22.0,0.0,7.070000171661377,29.0,29.0,5.46999979019165,CABACEIRAS DO PARAGUACU,0,0,0,1,0,RIO PARAGUACU,2018-01-25,rio,Cylindrospermopsis sp.,8000.0,BA,NORDESTE,1
50.0,1.0,8.789999961853027,2046.0,2.0,0.0599999986588954,0.1000000014901161,1858.0,0.4000000059604645,9.899999618530272,4.399999618530273,6.400000095367432,34.0,29.600000381469727,5.949999809265137,CABACEIRAS DO PARAGUACU,0,0,0,1,0,RIO PARAGUACU,2018-01-25,rio,Cylindrospermopsis sp.,8000.0,BA,NORDESTE,1
50.0,1.0,5.099999904632568,90.0,3.0,0.0199999995529651,0.0199999995529651,80.0,0.4000000059604645,4.900000095367432,-0.39999961853028054,6.460000038146973,25.0,25.39999961853028,4.170000076293945,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,2000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,82.0,3.0,0.0199999995529651,0.0199999995529651,82.0,0.4000000059604645,3.5999999046325684,5.299999237060547,7.130000114440918,28.0,22.700000762939453,7.0,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,2000.0,BA,NORDESTE,1
50.0,1.0,2.5,114.0,3.0,0.0199999995529651,0.0199999995529651,112.0,0.4000000059604645,3.0,-0.8999996185302805,7.21999979019165,27.0,27.89999961853028,7.710000038146973,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,2000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,50.0,3.0,0.0199999995529651,0.050000000745058,50.0,0.4000000059604645,3.5,1.5,7.429999828338623,25.0,23.5,4.099999904632568,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,2000.0,BA,NORDESTE,1
50.0,1.0,1.4600000381469729,129.0,3.0,0.0199999995529651,0.0199999995529651,52.0,0.4000000059604645,4.5,1.2999992370605469,7.119999885559082,29.0,27.700000762939453,7.0,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,2000.0,BA,NORDESTE,1
50.0,1.0,0.7599999904632568,90.0,3.0,0.0199999995529651,0.0199999995529651,90.0,0.4000000059604645,5.900000095367432,-1.2000007629394531,6.619999885559082,24.0,25.200000762939453,7.090000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-09-12,rio,Cylindrospermopsis sp.,2000.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,84.0,2.0,0.0199999995529651,0.1000000014901161,74.0,0.4000000059604645,3.299999952316284,1.1000003814697195,5.760000228881836,27.0,25.89999961853028,7.400000095367432,SANTO ESTEVAO,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,1350.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,156.0,2.0,0.0199999995529651,0.0299999993294477,150.0,0.4000000059604645,1.7999999523162842,-0.6000003814697266,8.550000190734863,29.0,29.600000381469727,6.639999866485596,SANTO ESTEVAO,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,1350.0,BA,NORDESTE,1
50.0,1.0,1.0399999618530271,100.0,2.0,0.0199999995529651,0.0900000035762786,82.0,0.4000000059604645,2.700000047683716,1.1000003814697195,6.679999828338623,28.0,26.89999961853028,7.590000152587891,SANTO ESTEVAO,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,1350.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,100.0,2.0,0.0199999995529651,0.0199999995529651,100.0,0.4000000059604645,7.5,-2.6000003814697266,5.039999961853027,22.0,24.600000381469727,7.090000152587891,SANTO ESTEVAO,0,1,0,0,0,RIO PARAGUACU,2018-09-11,rio,Cylindrospermopsis sp.,1350.0,BA,NORDESTE,1
50.0,1.0,7.659999847412109,218.0,3.0,0.1000000014901161,0.2000000029802322,174.0,0.4000000059604645,7.199999809265137,5.200000762939453,6.920000076293945,34.0,28.799999237060547,7.46999979019165,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2019-07-11,rio,Cylindrospermopsis sp.,3781.0,BA,NORDESTE,1
50.0,1.0,4.78000020980835,208.0,3.0,0.1099999994039535,0.1599999964237213,172.0,0.4000000059604645,7.699999809265137,5.899999618530273,6.46999979019165,33.0,27.100000381469727,7.25,CONCEICAO DA FEIRA,0,1,0,0,0,RIO PARAGUACU,2019-07-11,rio,Cylindrospermopsis sp.,3781.0,BA,NORDESTE,1
50.0,1.0,7.659999847412109,218.0,3.0,0.1000000014901161,0.2000000029802322,174.0,0.4000000059604645,7.199999809265137,5.200000762939453,6.920000076293945,34.0,28.799999237060547,7.46999979019165,CABACEIRAS DO PARAGUACU,0,1,0,0,0,RIO PARAGUACU,2019-07-11,rio,Cylindrospermopsis sp.,4200.0,BA,NORDESTE,1
